name,longitude,latitude
NEW FISH TREE INC,-73.939225655,40.82115222
ORGANIC TOWN DELI AND GRILL INC,-73.907034115,40.700147227
BEST H&H INC,-73.854792814,40.897614011
DOLGEN NEW YORK LLC,-75.408324588,42.299332042
SONBYRNE SALES INC,-76.152303254,43.301092672
BHAGDATTS SPICES&SAREE CENTER LTD,-73.902875517,40.853843755
SABA QUALITY PLUS DELI INC,-73.851196223,40.831739502
ALDI INC,-73.765240225,42.861022862
MEAT MARKET JAZMIN II CORP,-73.898795375,40.85871452
REID STORES INC,-78.798521868,42.248751448
RIVERDALE VAPE & CANDY SHOP INC,-73.905290428,40.879323567
KHURANA RAVI K,-73.459089032,40.731363152
2330 MEAT&PRODUCE CORP,-73.93354708,40.798246591
SHAN HALAL MEAT & GROCERY INC,-73.825103358,40.764314342
NWA 786 INCORPORATED,-73.780664352,41.123463512
LEAH MINI MARKET CORP,-73.951448143,40.8246319
GOURMET MARKET & BAGEL INC,-73.898284414,40.89025491
WILLIAMSBURG FAMOUS FISH MKT INC,-73.96115137,40.708627492
MANI MARKET PLACE INC,-73.968348323,40.791336382
MLECZKOWSKI ROSA,-73.916873044,40.70271804
NORTH ST ENTERPRISE INC,-74.019286658,41.517212131
FRANKS DELI OF MASPETH INC,-73.891574281,40.730750687
J&W FOOD CENTER CORP,-73.899958364,40.814401787
A AND T GROCERY INC,-73.981652667,40.576646505
KARI MEAT CORP,-73.912126037,40.675975997
IMPERIAL DELI GROCERY INC,-73.864355308,40.683538318
VK FOOD MART INC,-73.118693993,40.817747047
SAM DELI GROCERY MARKET CORP,-73.903112055,40.822379473
CVS ALBANY LLC,-73.079076173,40.811789777
EASY FOOD MARKET INC,-77.619392526,43.141950771
LQA GROCERY II CORP,-73.984886657,40.576497475
3173 GAS CORP,-72.995879582,40.839078655
FRANCO EDWARD J,-74.345765726,43.045167198
AL-HUMZA INTERNATIONAL INC,-74.088803983,40.6112812
MSRKH FOODS LLC,-73.811015726,42.699207455
SPEEDWAY LLC,-72.670281535,40.934740603
STEWARTS SHOPS CORP,-75.916068347,43.978747723
DYSTER REBECCA A&PAUL A,-78.886364884,42.981151293
DOLLAR TREE STORES INC,-74.046900754,41.182160178
FEARN INDUSTRIES INC,-73.789637179,40.70321119
1663 PARK AVE MINI MARKET CORP,-73.942387055,40.800061147
KAW THOO LEI MARKET LLC,-75.23350776,43.098669766
DOLGEN NEW YORK LLC,-79.266411103,42.253387814
DONIA DELI&GROCERY CORP,-73.978524541,40.666159573
PETER DOMAZETOVSKI INC,-74.082246904,40.598680182
MAGGY PHARMACY INC,-73.724283815,44.721359366
PEMM LLC,-75.941692328,43.98761037
QUEZADA JOSE,-73.888656373,40.665696683
PRICE CHOPPER OPERATING CO INC,-75.260321216,43.086684273
KF RETAIL LLC,-73.726499739,40.621488388
HEALTHY SHACK DELI GROCERY CORP,-73.891720881,40.825868273
KKISB CORP,-73.980531786,40.681375286
PLAZA MEAT MARKET CORP,-73.908686272,40.686268555
ALWJEEH ENTERPRISE INC,-76.157823725,43.065603829
CARDINALI 3.0 LLC,-73.530800489,40.872444036
DEV TRADING CORP,-73.923683508,40.740283174
W&Q GROCERY INC,-74.002215738,40.642357525
SOUTH SHORE FARMERS MARKET INC,-73.2402248,40.71778711
WAL-MART STORES EAST LP,-73.78974191,42.608485005
MAJKS INC,-73.685764779,40.748278043
WALGREEN EASTERN CO INC,-73.746689816,43.101766125
POTOMAC DELI&GROCERY CORP,-73.755051938,40.700047985
DOLLAR TREE STORES INC,-73.868644165,40.668393621
1 PIECE DELI & GRILL INC,-73.882406658,40.851480477
TRADER JOES EAST INC,-73.701690898,40.639139922
WALGREEN EASTERN CO INC,-74.403072798,41.455254611
LOS FERNANDEZ LLC,-74.010532263,40.644715354
SPEEDWAY LLC,-75.644828452,42.898692057
A&M PROSPECT DELI 1 CORP,-73.980580957,40.660379203
WALGREEN EASTERN CO INC,-72.842459489,40.942868074
JEWEL CONVENIENCE INC,-73.823917906,40.730443616
PRINCE DELI GROCERY CORP,-73.945261964,40.80200973
SONBYRNE SALES INC,-76.43332565,43.317479013
TORTILLERIA OAXACA II INC,-74.077672648,40.638128519
CREIGHTONS OF GUILDERLAND INC,-73.8686108,42.691215646
192 DELI GROCERY CORP,-73.898976424,40.865760055
SONS KITCHEN LLC,-73.988291685,40.731891638
1368 FOOD LLC,-73.702529172,40.644799802
323 MAPLE LEAF INC,-73.783455945,42.659523754
L & T DISCOUNT SPOT CORP,-73.910158134,40.82423003
BRIGHTON FRUIT MARKET INC,-73.962584508,40.577546302
RPJ DELI & GROCERY STORE II INC,-73.746685876,40.714429822
ROC CITY MARKET INC,-78.862886251,42.896548469
RIDGEWOOD FINEST DELI 1 CORP,-73.901941187,40.705088233
MINI MARKET BEST WAY DELI CORP,-73.943232634,40.816205722
ALI USMAN LLC,-73.507103256,42.508794084
BEECH ST APPETIZERS & DESSERT INC,-73.690543973,40.585908005
EAST 19 DELI AND JUICE BAR INC,-73.954319029,40.610274114
JOES KWIK MARTS LLC,-78.775590658,42.945314088
FIVE CORNERS FOOD MART INC,-74.416454656,41.445693498
WYCKOFF GARDEN DELI AND MORE CORP,-73.984426239,40.683694431
LA FINCA FRUITS AND VEGETABLES CORP,-73.941633605,40.70396313
NORSWORTHY JOANNA & LAW WILLIAM,-75.59387612,44.408039802
HORIZON GROCERY INC,-74.039637248,41.127410466
WALLKILL VIEW FARM LLC,-74.10977517,41.745430609
BEER WORLD 10 CORP,-74.294549699,41.604054347
YOUR FRIENDLY FOOD CORP,-73.875054807,40.74326206
FAZZONE RICHARD L,-73.953548648,42.775206255
BIG LOTS STORES LLC,-76.05584069,42.08656665
JB FISH INC,-73.994772692,40.635123984
1701 NORTH STRONG CORP,-73.388530651,40.682801935
WESTSIDE SUPRMKT EAST NORWICH INC,-73.53312764,40.844193544
CHERRY VALLEY GOURMET DELI CORP,-73.941595468,40.677339859
UNITED REFINING CO OF PA INC,-78.874463001,42.998936769
ZACKS BESTWAY DELI CORP,-73.837612343,40.914553795
J KUMAR DELI & GROCERY INC,-74.016178229,41.927859127
SEAFOOD KING FISH MARKET INC,-73.94220852,40.838177139
STEWARTS SHOPS CORP,-73.884816288,41.691137167
COMMUNITY DELI GROCERY 1 INC,-73.880568088,40.844134326
NY CAKE ACADEMY LLC,-73.994249242,40.742530949
CHESTNUT MARTS INC,-73.57585808,41.274988079
P & A MINI MARKET INC,-73.769112832,42.665582026
SAVI&PAUL INC,-74.208165134,41.513237935
DOLLAR TREE STORES INC,-78.689694674,42.503073016
NATURAL FOODS TRADING INC,-73.419775811,40.858502333
EL CONUCO FAMILIAR CORP,-73.845687385,40.680083549
BLANDINA NUMBER ONE INC,-75.222594857,43.096620642
MI ESQUINITA DELI GROCERY CORP,-73.93077024,40.770023424
BAKED BY MELISSA LLC,-73.953504895,40.778416517
VALERIO DELI GOURMET INC,-73.811600699,40.789229968
OLOFIN SESAN,-73.859786081,40.86586441
SONOMAX INC,-73.948139136,40.730465702
DOLLAR TREE STORES INC,-75.278710693,43.054832622
KOSHER DISCOUNT LLC,-73.992308916,40.634648186
SPEEDWAY LLC,-75.888217856,42.167587469
BLACK HORSE PRODUCE INC,-73.850280418,42.308752093
LA REYNA MINI MARKET CORP,-73.854425686,40.872276063
PROCTORS LOTTO & GROCERY LLC,-77.132137323,42.798775203
LUIGIS PANE E PASTA LLC,-78.428851607,42.078240403
NBA GLATT MARKET INC,-73.783394673,40.728330957
FARMBOY MEAT & PRODUCE INC,-73.715185762,40.669029118
814 M&M DELI INC,-73.937625798,40.855255309
DUANE READE INC,-73.925523085,40.863159779
WILD SIDE RANCH LLC,-77.514206095,42.882313902
BROTHERS 3 DELI CORP,-73.61333382,40.715482044
TABUSAM NAILA,-73.968978978,40.639128858
VIRGIL GAS INC.,-76.241974009,42.550878447
ADAMES JUAN JOSE,-73.762395826,40.698644393
KIM YOUNG CHUN,-73.948301493,40.774014048
EXPRESS ONE DELI & GROCERY CORP,-73.875037876,40.762769096
809 FAMILY DELI CORP,-73.903715719,40.817724415
PALLI SUPERMARKET INC,-78.814141461,42.905431778
PAMELA GROCERY STORE CORP,-73.943849864,40.79889183
SWEET CHELSEA GROCERY INC,-74.004456053,40.644057291
STEWARTS SHOPS CORP,-73.899269539,42.631418855
MB NAZ PETROLEUM CORP,-74.909279484,41.930265153
1514 GOURMET DELI & MORE CORP,-73.952627896,40.818763394
DOLGEN NEW YORK LLC,-74.319001052,44.848018933
AZIZ DELI & GRILL CORP,-73.83762852,40.681605451
DOLLAR TREE STORES INC,-73.875755199,40.674719885
MCCARTHY NORBERT A&LAUREEN,-78.429509168,42.0781622
7-ELEVEN INC,-78.869079221,42.958206377
1517 DELI & DISCOUNT INC,-73.879390933,40.828724699
LA MELLIZA MINI MARKET INC,-73.758168329,40.687423623
J&C MADISON AVENUE CORP,-73.949443276,40.793966791
CENTRE DELI & GROCERY CORP,-73.650239005,40.661234325
EL CONUQUITO CORP,-73.885998891,40.679419157
PREZORSKI LEONARD & LAUREN,-74.50560007,42.701813892
ECKERD CORP,-78.885974204,42.666028781
DEVI GROCERY DELI INC,-74.004864252,40.65016158
RUSSIAN SHOPPE INC,-73.938542443,40.851121187
SONBYRNE SALES INC,-77.701901047,43.170236593
ISSA IMAD,-79.039100846,43.088740228
SID CONVENIENCE CORP,-74.8167207,41.675024453
PRESTIGE MEAT MARKET INC,-73.940288226,40.593228801
GW & L FOOD CORP,-73.937590091,40.848743702
UNITED REFINING CO OF PA INC,-79.239806691,42.125195406
HOFFAYS HARVEST HOUSE LLC,-73.598648977,42.631140827
ALLERTON FISH MARKET CORP,-73.86654332,40.865302445
AMARAL VIRGILIO M,-73.811572787,42.67868051
OWOYELE ADESOLA,-73.956267402,40.640929835
OOTZIL DELI GROCERY INC,-74.00013711,40.614581867
314 MATANZA DELI GROCERY #2 CORP,-73.894999965,40.86052849
FAMILY DOLLAR STORES OF NEW YORK LLC,-74.003037668,44.296170354
DOLLAR TREE STORES INC,-73.519153415,40.74943705
PARKER AVE GAS & MART INC,-73.91942349,41.713839216
COLUMBIA GOURMET DELI CORP,-73.94220852,40.838177139
MEGNA BAZAR LLC,-73.891147559,40.748922611
BRONX MEAT & DELI CORP,-73.901835156,40.857973686
LEONARDO SANTIAGO,-73.917228018,40.817668508
SKUP ZENON,-78.837371822,42.893040433
SCIO COUNTRY STORE LLC,-77.97882934,42.172258281
STEWARTS SHOPS CORP,-73.958843,41.653647
7960 EAST MAIN INC,-77.956190136,42.979632785
STOP&SHOP SUPERMARKET CO LLC THE,-73.886540445,41.700672881
874 DELI GROCERY CORP,-73.911076455,40.658921758
JAMAICA 97 DELI & GROCERY INC,-73.805422733,40.697295494
WING FUNG 2019 INC,-74.006720006,40.638032169
TYKE INC,-73.791732436,41.135587125
TA OPERATING LLC,-75.841474834,42.100983725
LUNA GROCERY STORE CORP,-73.87324812,40.66778879
SUCHDEVE CHIMAN LAL,-73.54332741,40.710003171
MOTOR PARKWAY ENTERPRISES INC,-73.266682612,40.80537058
LAGOY COREYJO,-75.587531522,42.983360301
NORTHPORT METRO MART INC,-73.336122825,40.893925974
SHREE SHAKTI 1387 CORP,-72.959734468,40.771623445
FAMILY DOLLAR STORES OF NEW YORK LLC,-78.821948469,42.958022501
MIRABITO HOLDINGS INC,-75.902483294,42.101434805
NILE MARKET INC,-77.638525477,43.195209803
O&J GROCERY & DISCOUNT CORP,-74.011704891,40.647602752
18 FUEL CORP,-73.995973316,40.613813582
7-ELEVEN INC,-76.159538997,43.121896984
CVS ALBANY LLC,-73.801908369,40.779718352
HATZLACHA GROCERY CORP,-74.051098243,41.116694958
UNITED REFINING CO OF PA INC,-77.150622018,42.110374566
FULTON DELI GROCERY CORP,-73.938684684,40.679933303
VINNYS DELI&PASTA INC,-73.600509592,41.562070107
472 MCDONALD AVENUE FOOD CORP,-73.979595496,40.642597666
M&A DELI MARKET CORP,-73.995394043,40.645473246
SONIS MART INC,-73.451836374,44.708969934
KEVLON FOODS INC,-79.329792624,42.484824817
TOPS PT LLC,-76.118613517,43.073832385
STEWARTS SHOPS CORP,-74.207287214,41.498144349
MOONLIGHT FOOD CORP,-73.893067976,40.750951816
CVS ALBANY LLC,-73.821990403,42.625602108
BOLLA OPERATING LI CORP,-73.160911125,40.859338427
DAVENPORT BETTY,-74.794511699,43.752418316
FAMILY DOLLAR STORES OF NEW YORK LLC,-73.871753595,40.68144938
YOUR DELI & GROCERY CORP,-74.01142745,40.647867075
COOKING WITH CHEF MICHELLE LLC,-73.014894432,40.76678189
G LINE DELI GROCERY INC,-73.951586193,40.689723408
2408 M & E GROCERY CORP,-73.904504624,40.863051191
SIRAJCO INC,-73.712231141,42.772163079
CRYSTAL GROCERY LTD,-73.770719894,41.025934872
SONBYRNE SALES INC.,-76.367369292,43.16331993
BABLOS CONVENIENCE INC,-73.947411419,40.632156707
CHARLIES DELI & GRILL CORP,-73.898758327,40.861365381
AL MUSTAFA MARKET & RESTAURANT INC,-78.87815372,42.95895551
GRAY&WHITE MARKETS INC,-73.968988449,40.753935241
GENOVESE DRUG STORES INC,-73.834746331,40.912981374
BEST OF LITTLE ITALY INC THE,-74.1873736,41.3327802
HIGH CLASS DELI & JUICE BAR INC,-73.789341579,40.927225344
STEWARTS SHOPS CORP,-73.596123091,44.214180295
ANDREWS PHILLIP,-74.924762116,42.700791425
5313 GROCERY INC,-74.00075494,40.63610781
SOTO GROCERY & DELI #2 INC,-73.900798063,40.879737465
JAPAN PREMIUM BEEF INC,-73.992218056,40.726453788
BENNETT FAMILY STORES LLC,-76.0138394,43.8621512
R&J GROCERY & DELI INC,-73.75940005,42.659884846
RODRIGUEZ JUAN LUIS,-73.988450726,40.717719384
QUICKCHEK CORPORATION,-74.006574138,41.548008358
BIG LOTS STORES LLC,-78.8683861,42.946064649
TIO MINIMARKET & DELI CORP,-73.893652155,40.677841432
BEETS SUPERMARKET INC,-74.162545621,41.343248748
MARIEN GROCERY CORP,-73.896339728,40.678821486
BLUE HERON BAKERY LLC,-77.054291403,42.659197446
THOMAS DELI CORP,-73.938028381,40.796357938
DEATH WISH COFFEE LLC,-73.783070964,42.909061728
KATELYN FOOD CENTER INC,-73.91654506,40.82517731
TBC THE BASKET COMPANY INC,-79.25451559,42.098792704
DAROU SALAM MARKET INC,-73.937955533,40.82814431
575 CONVENIENCE STORE INC,-79.273153757,42.096801289
BJS WHOLESALE CLUB INC,-78.46396516,42.081365721
GOOD VS EVIL BREWING LLC,-73.788806627,42.964772502
HUDSON VALLEY HOPS & GRAINS LLC,-73.617065931,42.044590314
EL DUENDE GROCERY CORP,-73.951365833,40.644416875
LUCKY DICE MART INC,-73.752949673,42.659677478
BISMILLAH DATA CORP,-74.000577244,40.600627968
111 DELI & GRILL CORP,-73.795839368,40.688727051
CVS ALBANY LLC,-73.006369869,40.79476873
CLEMENT CAROL&HARRISON JOHN,-74.271185312,42.454616564
LEO ENERGY CORP,-73.92857284,40.743819541
RASI CORP,-72.524110029,40.877616173
TARGET CORP,-73.067318201,40.767595538
ELENI GREEK AMERICAN GROCERY INC,-73.522452029,40.766747231
ROTTKAMP FARMSTAND LLC,-72.747961745,40.955676376
574 MARCY DELI CORP,-73.949286534,40.695069973
TROYER CRIST,-75.471860504,42.419754552
CVS ALBANY LLC,-73.9898614,41.137596742
13TH AVE KOSHER BAKERY INC,-73.990377977,40.636510938
MARTINS FOODS OF S BURLINGTON LLC,-73.944549502,42.785163705
ALDI INC,-73.235872849,40.738537927
NANCY FOOD DELI CORP,-73.936294165,40.690003489
JULIO DELI&GROCERY CORP,-73.747092566,40.621349835
QUEENS NATURAL MEATS INC,-73.808729478,40.738918642
SHABUJ GROCERY INC,-73.974796019,40.638478464
A SCICCHITANO ITL PRK ST OZPK INC,-73.839455188,40.686265538
BOB RILEYS LLC,-76.331876423,42.361004774
ZAK MINI MART CORP,-73.920218932,40.695153289
FEI LONG MARKET INC,-74.011468689,40.633465834
HORRIGAN SONS ROSSLER INC,-78.794845893,42.874534302
CVS ALBANY LLC,-73.649471055,40.755052087
TESO MINI MOTT LLC,-73.998148504,40.716392529
MEIR & COMPANY INC,-73.981737995,40.72827484
COCOA DELI AND GROCERY CORP,-73.94256693,40.690254611
MARTINEZ VIRGILIO,-74.016091057,41.49630054
MUNSUR FOOD & GROCERY CORP,-73.626339936,40.653784448
IGNITE USA INC,-73.867335661,40.854402534
219 FISH MARKET INC,-73.917782565,40.80665234
CIRCLE W LLC,-74.021824866,42.175151884
27TH & NIAGARA STREET LLC,-79.029774973,43.088672754
HARITATOS SPERO T,-75.471954884,43.222488413
QUE RICO BAKERY LLC,-73.586825213,40.666602096
GARDEN DELI GROCERY CORP,-73.851855879,40.915018111
STEWARTS SHOPS CORP,-74.492366386,42.676501718
SENECA SUNRISE COFFEE LLC,-76.869536153,42.378031072
WALGREEN EASTERN CO INC,-76.064357709,42.094678824
TROPICAL DELI NY CORP,-73.412991582,40.688525215
FAMILY DOLLAR STORES OF NEW YORK LLC,-73.909693944,40.832561893
RITE AID OF NEW YORK INC,-73.667912667,41.41459073
PATEL KIRTIKUMAR K,-73.353951049,40.718490519
LWIN FAMILY CO LLC,-72.53783682,40.873662639
DELTA SONIC CAR WASH SYSTEMS INC,-78.869314444,42.954821873
CITARELLA EAST LLC,-73.958887669,40.771807093
WALGREEN EASTERN CO INC,-74.988029476,44.683718711
NUNZIO & SONS BAKING CORP,-73.948477429,40.714027742
FASTRAC EG LLC,-75.210998021,43.116014702
VARIEDADES CRISTAL TIENDA GUATEMALTECA I,-73.974270054,40.614459701
G Q S S CORP,-73.652830354,40.789987524
SAM NEW YORK INC,-73.929155466,40.756177064
FRESH SMOOTHIES CAFE & GRILL CORP,-73.900591281,40.863682013
DELTA-SONIC CARWASH SYSTEMS INC,-76.144011019,43.11759493
BOLLA OPERATING LI CORP,-73.544101815,40.700384854
F & L MINI MARKET CORP,-73.946323364,40.792444637
LAST STOP GROCERY AND DELI LLC,-77.648149914,43.146136651
UNION AFRICAN AMERICA MARKET CORP,-73.937952944,40.818771609
MCA SERVICE CORP,-72.702349272,40.923988466
ALMONTE MILL FOOD CORP,-73.909546842,40.617149454
DOLGEN NEW YORK LLC,-75.474810682,44.333963853
TOMERS GOURMET MARKET LLC,-73.957558635,40.776574677
DUANE READE ETAL PTRS,-73.951987938,40.694939257
R&D GOURMET DELI INC,-73.883793947,40.841656845
CVS ALBANY LLC,-78.697125986,43.022064871
1800 KING DELI INC,-73.943701924,40.79606168
CVS ALBANY LLC,-73.534796309,40.788367889
DOLLAR TREE STORES INC,-74.676169942,41.652143095
GRB MART INC,-74.387958802,41.514807782
89-02 FOOD CORP,-73.877511627,40.75035533
ROUTE 22 DOVER PLAINS INC,-73.583209847,41.742831842
T & Y CONVENIENCE STORE INC,-74.009617965,40.618410888
DYCKMAN NUTRITIONAL CORP,-73.927114976,40.864953003
MIKE & J CANDY GROCERY CORP,-73.889095166,40.818867456
GORIS GROCERS NOSTRAND AVE CORP,-73.940140202,40.590263787
TAMING NATURE LLC,-73.646644342,43.313171511
STEPHEN DELI 1 CORP,-73.870777941,40.72820066
SHARMRITA INC,-73.591403576,40.682920362
BURNAP ENTERPRISES LLC,-77.063908129,43.262688817
123 JACKPOT INC,-73.679966514,41.429721658
DOLLAR DEALS STORES INC,-73.902979453,40.645569135
WALGREEN EASTERN CO INC,-78.826017277,42.726669713
REID STORES INC,-79.476492351,42.265893053
HAVIN CORP,-72.96070702,40.771441684
EL NIETO DE MAMA FIFI DELI FOOD CORP,-73.863229283,40.819018372
BOLLA OPERATING CORP,-73.933393021,40.59426514
DOLGEN NEW YORK LLC,-74.981105437,42.852306563
GRAND ADVANCE TRADING INC,-73.992882992,40.717983162
ALEX FRUIT MARKET INC,-73.889597158,40.844533639
MOHAMED JAFAR,-75.210718874,43.097231599
DOLGEN NEW YORK LLC,-77.590069025,42.573822356
LUMINESCENSE MARKET CORP,-73.959912441,40.742057958
CROSSROCK LLC,-76.966975185,42.460812064
NEW DYRE DELI CORP,-73.831518364,40.888110903
CORTLANDT FARM LLC,-73.865660957,41.29241217
BS FOOD CONVENIENCE STORE INC,-77.687918356,43.078536016
DAGOSTINOS MARKETS LLC,-73.95022053,40.772006959
UMBRELLA OF GRACE LLC,-74.420081356,41.445514966
SHIN KYUNG HO,-74.066151722,40.613928959
632 VANDERBILT FOOD CORP,-73.969208893,40.677294135
JTC TRADING INC,-73.828298791,40.757969325
ALLIED WINE CORP,-74.381411194,41.715988881
MARAV USA LLC,-73.999672418,40.628704578
BLACK ROCK EXPRESS MART INC,-78.887471137,42.939167643
CVS ALBANY LLC,-73.871266941,40.830288805
ROOSEVELT SUPERETTE INC,-73.592690115,40.683796187
BREANNDEM CORP,-73.429361858,40.841064873
OUT OF THE BLUE SEAFOOD LLC,-72.504026737,40.883803443
ALTAGRACIA GROCERY CORP,-73.911257253,40.84846098
74TH ST GOURMET CORP,-73.878516869,40.712921624
15 ISLAND DELI GROCERY INC,-74.07944014,40.63828765
SAM DETOX DELI & GRILL INC,-73.910772108,40.69006824
WALGREEN EASTERN CO INC,-73.633896389,40.752032004
CENTER FRESH INC,-73.990026607,40.636844789
SAINT ALBANS DELI CORP,-73.76845854,40.703635984
LWIN FAMILY CO LLC,-74.166433818,40.576541606
JENSEN ELIZABETH,-73.450304295,44.681673401
JPS PETROLEUM INC,-73.828044568,40.885450026
401 KCBS CORP,-73.972709679,40.743656974
MICHELLE LANDINGS INC,-73.860220767,41.086997078
CVS ALBANY LLC,-73.842674393,40.927730228
PRINCE ZACHARY DELI GRCY CORP,-73.882333652,40.838809009
344 FOOD CORP,-73.815517395,40.9522074
CARUSO ITALIAN FINE FOODS LLC,-73.416454704,40.887331529
SMYD CORP,-78.006161367,42.726001047
WALGREEN EASTERN CO INC,-73.892710616,40.637367149
UNCLE GIUSEPPES OF PORT WASH INC,-73.665915594,40.813791836
DELTA CONVENIENCE CORPORATION,-75.651441522,43.095880227
HOEFELE AMY,-74.413593092,42.965573358
STEWARTS SHOPS CORP,-74.934637926,42.694326128
A PLUS CONVENIENCE STORES INC,-76.819503986,42.097189958
DOLGEN NEW YORK LLC,-78.405656534,42.967160974
GAYLORD REBECCA L,-78.132410095,43.008300528
URBAN FUSION LLC,-73.807863125,40.716593275
1223 IE DELI GROCERY CORP,-73.902226842,40.829811958
ROCKS DELI GROCERY CORP,-73.898556658,40.642003599
ALDI INC,-78.827933212,43.054982532
REID STORES INC,-77.288681016,42.522179229
GONZALEZ BASILIA,-73.85815228,40.749065858
QUICK ONESTOP CORPORATION,-75.855573218,42.099366026
NEW CITY GAS MART INC,-74.002677246,41.129517467
BRIGHTON SUPER DEALS INC,-73.967743737,40.576171084
FEEL RITE NATL FD SHPS HAMBRG INC,-78.825350329,42.732951363
ANG GAS&SERVICES INC,-73.359930028,40.709487894
TOPS MARKETS LLC,-75.3395898,43.4846842
445 MASSACHUSETTS AVE INC,-78.885862641,42.913602457
BRIGHTLY FARMS LLC,-77.966625522,43.307927751
ENVISION AKRON LLC,-78.500387631,43.020018136
SPEEDWAY LLC,-78.876646989,42.912939323
DOLLAR TREE STORES INC,-73.985000902,41.217385629
ADJEI-BAAFUOR MAXWELL,-73.863526841,40.840066881
PROSPECT GOURMET DELI NY INC,-73.896830657,40.830503423
MARCELINO DELI CORP,-73.798609336,40.673962203
BOGOPA INC,-73.909847233,40.697759899
FENG TAI MARKET INC,-74.001106729,40.643829597
147 DELI & GRILL CORP,-73.745278555,40.65731633
BEND CUBA INC,-78.277267822,42.221137351
NY KING J FRUIT INC,-73.962917688,40.624893117
HAPPY EARTH TEA LLC,-77.604328381,43.142106813
SHOP-RITE SUPERMARKETS INC,-74.056715879,41.459474439
STEWARTS SHOPS CORP,-74.245250278,42.760715286
PEACOCK GREGORY,-73.98504893,44.287661716
PAPI FISH MARKET CORP,-73.956428922,40.654747696
ROGERS FAMILY ORCHARDS INC,-74.409648233,43.033114189
WALGREEN EASTERN CO INC,-73.699678571,40.798247303
PLAZA EXPRESS DELI INC,-73.93973326,40.750038745
95TH AVE GROCERY CORP,-73.845610355,40.687742932
CST NEW YORK LLC,-76.000952803,43.031009702
16TH AVENUE GROCERY INC,-73.987884528,40.62896668
TAVARES MEAT MARKET CORP,-73.885048551,40.679721074
RITE AID OF NEW YORK INC,-77.055594538,42.660287219
JS SUSHI NY INC,-73.942955851,40.791026797
MARSH PAMELA M,-78.978107832,43.111735602
DOORDASH ESSENTIALS LLC,-73.956871151,40.802921513
RADS DELI AND GRILL CORP,-73.917797903,40.694044195
MPY INTERNATIONAL FOODS INC,-74.002645814,40.5998741
DOLGEN NEW YORK LLC,-73.36769846,42.548254785
