tract,GEOID,longitude,latitude,geometry,nearest_store_index,nearest_store_name,distance_to_nearest_store
011210,36055011210,-77.4645070269508,43.207180206275595,POINT (-77.4645070269508 43.207180206275595),3312,CVS ALBANY LLC,8.037526294902378
122406,36103122406,-73.3707592694521,40.74969895739802,POINT (-73.3707592694521 40.74969895739801),6138,DAVE PETROLEUM INC,683.1518075646629
122501,36103122501,-73.35661348036876,40.74655063837445,POINT (-73.35661348036876 40.74655063837445),6138,DAVE PETROLEUM INC,601.1114083922464
122502,36103122502,-73.3572825217795,40.73547725912388,POINT (-73.3572825217795 40.73547725912388),17742,MELENDEZ DELI CORP,1004.7707938986322
122603,36103122603,-73.33092558430133,40.73917025698855,POINT (-73.33092558430133 40.73917025698856),19234,GENOVESE DRUG STORES INC,770.510731018418
122704,36103122704,-73.34843050665496,40.76527534624162,POINT (-73.34843050665496 40.76527534624162),17338,SIME CORP,1316.964071768612
122705,36103122705,-73.34039195355425,40.763833174019965,POINT (-73.34039195355425 40.763833174019965),21076,FRESH & TASTY SUSHI INC,726.5578575136519
122707,36103122707,-73.3077725375312,40.77382722557193,POINT (-73.3077725375312 40.77382722557192),23288,MAA UMA INC,678.5629038453911
122801,36103122801,-73.30876358083373,40.75645141879515,POINT (-73.30876358083373 40.75645141879516),17626,NUTRIWOLF INC,499.1322181537669
122802,36103122802,-73.31570193924438,40.740062520343926,POINT (-73.31570193924438 40.740062520343926),19092,COFFI XPRESS INC,397.9605559065476
961100,36101961100,-77.38114187896808,42.32927330610217,POINT (-77.38114187896808 42.32927330610216),2085,DAMAN OF BATH INC,3850.404809675513
961200,36101961200,-77.3066122413159,42.34833283538287,POINT (-77.3066122413159 42.34833283538287),8328,DOLGEN NEW YORK LLC,288.0740114776135
961400,36101961400,-77.2276215951144,42.41080824173823,POINT (-77.2276215951144 42.41080824173823),16957,P&C STORES CORPORATION,441.0534200832441
961500,36101961500,-77.13423006929597,42.38292830644769,POINT (-77.13423006929597 42.382928306447695),1616,RANCH GROCERY LLC,2833.1739993230335
961600,36101961600,-77.03295446058357,42.23290871044278,POINT (-77.03295446058357 42.232908710442764),13870,DANDY MINI MARTS INC,6155.265615621527
158711,36103158711,-72.98851823215314,40.839990213295835,POINT (-72.98851823215314 40.83999021329583),3472,SPEEDWAY LLC,617.5512840777451
158712,36103158712,-72.986866675646,40.826360861135676,POINT (-72.986866675646 40.826360861135676),11943,Z&Z TWO BROTHERS INC,395.54825451046213
158802,36103158802,-73.03524727860946,40.751823412158835,POINT (-73.03524727860946 40.751823412158835),16005,BLUE POINT BP INC,296.06097857705515
158803,36103158803,-73.02796291889798,40.802739951771215,POINT (-73.02796291889798 40.80273995177123),7505,DICARLO DIST INC,1360.1574316813608
159000,36103159000,-73.01347271935396,40.75462730792184,POINT (-73.01347271935396 40.75462730792182),18117,URBAN FIELDS AGRICULTURE LLC,589.200725450663
146800,36103146800,-73.30096484727225,40.71504695170682,POINT (-73.30096484727225 40.71504695170682),20607,7 ELEVEN INC,753.031024973761
123801,36103123801,-73.39373755064457,40.66051192884563,POINT (-73.39373755064457 40.660511928845615),18346,CVS ALBANY LLC,875.1210723060511
124401,36103124401,-73.34371096618743,40.68203742297042,POINT (-73.34371096618743 40.68203742297042),4638,CASTALDO JERRY S,422.25424670389185
122706,36103122706,-73.326397252491,40.770179547442844,POINT (-73.326397252491 40.77017954744283),8213,K GAS AND CONVENIENCE LLC,682.8641598675432
159107,36103159107,-73.00084951370054,40.80511562931447,POINT (-73.00084951370054 40.805115629314464),3743,SPEEDWAY LLC,394.09878981353637
111803,36103111803,-73.30410917285027,40.85486584205474,POINT (-73.30410917285027 40.854865842054735),8285,SEASONAL SCAPES LI INC,1184.1921773695392
122405,36103122405,-73.36049145562674,40.76482708059253,POINT (-73.36049145562674 40.76482708059254),15070,HEERAMOTT FOOD INC,1020.5461936058728
158001,36103158001,-73.12240806314051,40.961553798005745,POINT (-73.12240806314051 40.961553798005745),7983,FRESH & TASTY SUSHI INC,2638.5594396368024
123001,36103123001,-73.35289465806866,40.72498450999976,POINT (-73.35289465806866 40.72498450999976),14748,JOES ITALIAN FOOD MARKET INC,468.5162710714004
122901,36103122901,-73.3692774956071,40.72209566803803,POINT (-73.3692774956071 40.72209566803803),22738,NILKANTH 915 CORPORATION,643.9689511455963
123002,36103123002,-73.34031174718304,40.71932312619445,POINT (-73.34031174718304 40.719323126194446),19332,SEOHA CORP,307.0735167574816
122902,36103122902,-73.36187253053505,40.714481167786516,POINT (-73.36187253053505 40.71448116778652),15718,STOP&SHOP SUPERMARKET CO LLC THE,439.6272947985557
123101,36103123101,-73.32934742771589,40.723811625104545,POINT (-73.32934742771589 40.723811625104545),11478,FERRARA RAVIOLI&PASTA CORP,714.3183182402593
123102,36103123102,-73.3174965122996,40.72268381022762,POINT (-73.3174965122996 40.72268381022763),11478,FERRARA RAVIOLI&PASTA CORP,450.00374224205973
123201,36103123201,-73.42265746929426,40.715465738276485,POINT (-73.42265746929426 40.71546573827648),15445,ARIOLA FOODS CORP,106.58325125867853
030100,36013030100,-79.21951410311412,42.11222219603201,POINT (-79.21951410311412 42.11222219603201),11549,HARRISON-BAUER CORPORATION,539.7856549443305
030200,36013030200,-79.23526359766444,42.1105323185115,POINT (-79.23526359766444 42.1105323185115),10925,TOPS MARKETS LLC,707.0491133178448
010601,36071010601,-74.24235163533542,41.55054988979904,POINT (-74.24235163533542 41.55054988979904),7973,COREYS PICKLES LLC,2607.8816017039458
014801,36071014801,-74.28058351972516,41.19523262215561,POINT (-74.28058351972516 41.195232622155594),18520,GREENWOOD LAKE ROASTERS LLC,3214.7212680700513
014601,36071014601,-74.34149366754174,41.25494236647746,POINT (-74.34149366754174 41.254942366477444),15279,CACTUS PETES HOMEMADE JERKY LLC,1020.2365632018285
013302,36071013302,-74.21944416843542,41.37282855338544,POINT (-74.21944416843542 41.372828553385446),3988,ROE THOMAS S,1809.215572933768
010702,36071010702,-74.18412595470546,41.55937450118812,POINT (-74.18412595470546 41.55937450118812),18921,HJKM LLC,185.18355935406493
010701,36071010701,-74.19803028799934,41.56260442701147,POINT (-74.19803028799934 41.56260442701147),21763,MARTINS FOODS OF SOUTH BURLINTON LLC,567.6996843087643
014802,36071014802,-74.26849682012525,41.245978415786695,POINT (-74.26849682012525 41.2459784157867),7857,MI FRONTERA DELI & GROCERIES INC,1651.2951028158218
010502,36071010502,-74.09193080010161,41.54037653769301,POINT (-74.09193080010161 41.540376537693),5585,STEWARTS SHOPS CORP,258.2228133594476
015201,36071015201,-74.14770478715202,41.45895700779208,POINT (-74.14770478715202 41.458957007792065),143,BROTHERHOOD AMRCS OLDEST WNRY LTD,3210.913962683915
011301,36071011301,-74.4122037000497,41.467577994107884,POINT (-74.4122037000497 41.46757799410788),324,A&P BEVERAGE CORP,133.2959994481525
010501,36071010501,-74.10411198014754,41.52292275192768,POINT (-74.10411198014754 41.52292275192767),380,I HOME WOOD CORP,534.1660736083661
015203,36071015203,-74.15189708195041,41.49394954213998,POINT (-74.15189708195041 41.493949542139966),842,COLDENHAM FOOD MART INC,3560.510997728053
015009,36071015009,-74.1748557717964,41.34400810321237,POINT (-74.1748557717964 41.34400810321236),4300,SHIMONS BAKERY INC,353.29592164179616
015007,36071015007,-74.16708291373192,41.33518512929141,POINT (-74.16708291373192 41.33518512929141),11057,SHLOMIES INC,254.46886120386176
010602,36071010602,-74.15357218922004,41.552605222186926,POINT (-74.15357218922004 41.552605222186926),780,DOLGEN NEW YORK LLC,2168.7879269497907
013301,36071013301,-74.16651381617008,41.406403330329496,POINT (-74.16651381617008 41.40640333032949),16371,SILBERSTEIN BROTHERS CORP,2246.080757617726
011302,36071011302,-74.38053898524637,41.46657545354411,POINT (-74.38053898524637 41.4665754535441),2611,STEWARTS SHOPS CORP,617.4154619696612
001601,36071001601,-74.43992564150017,41.42684677762846,POINT (-74.43992564150017 41.42684677762847),14575,KWIK MART OF MIDDLETOWN INC,915.3452119492283
015202,36071015202,-74.08996436102058,41.46505097809791,POINT (-74.08996436102058 41.465050978097906),10069,STS 3 PETROLEUM INC,2289.4734137631976
014602,36071014602,-74.35735656266696,41.264044332479024,POINT (-74.35735656266696 41.264044332479024),12353,DSK LLC,409.1843389699098
001602,36071001602,-74.43222183452123,41.437415036076075,POINT (-74.43222183452123 41.437415036076075),23477,SIMAR ENTRPRS OF DOLSON AVE INC,826.1945842856651
000302,36071000302,-74.02396846021794,41.50700533398534,POINT (-74.02396846021794 41.50700533398535),10568,ALGAHEIM ASEEL,296.0908424173453
000301,36071000301,-74.02177545653288,41.50142899472435,POINT (-74.02177545653288 41.50142899472435),6950,JGAJ PETROLEUM INC,36.38684973006651
015008,36071015008,-74.16589288657833,41.34035143009209,POINT (-74.16589288657833 41.340351430092085),21286,GARFIELD KOLEL FOOD CORP,231.917746942955
015010,36071015010,-74.17027807336952,41.34692160181463,POINT (-74.17027807336952 41.34692160181463),8463,SATMAR MEATS OF KJ INC,443.62757236804714
960100,36031960100,-73.47506538154774,44.4567187904078,POINT (-73.47506538154774 44.456718790407784),23321,RL VALLEE INC,4709.156998898578
961400,36031961400,-74.00119850500133,43.967170340364305,POINT (-74.00119850500133 43.9671703403643),13153,CLOUD-SPLITTER OUTFITTERS LLC,10396.50752824789
960300,36031960300,-73.92972515411806,44.37776950746345,POINT (-73.92972515411806 44.37776950746345),5927,CANDYMAN HOMEMD ADRNDCK CHOCS LLC,8663.692658623133
960200,36031960200,-73.7017954131901,44.36844324996469,POINT (-73.7017954131901 44.368443249964685),6733,DEVINS GARAGE & DELI LLC,2079.1478534124576
030300,36013030300,-79.253109509823,42.10833553767712,POINT (-79.253109509823 42.10833553767711),23746,DOLGEN NEW YORK LLC,757.4786674773774
030400,36013030400,-79.25930562468912,42.09346191787884,POINT (-79.25930562468912 42.093461917878834),8905,DRB FARM TO MARKET FOODS INC,368.01142478492324
030500,36013030500,-79.24053758427479,42.094494592040064,POINT (-79.24053758427479 42.09449459204006),6136,PETERSON PEYTON TRISCARI,166.2682796777583
030700,36013030700,-79.22358246458097,42.08226333754545,POINT (-79.22358246458097 42.08226333754544),19458,TOPS PT LLC,550.6341020728734
010100,36043010100,-75.0584908546561,42.92227548644167,POINT (-75.0584908546561 42.922275486441656),2064,COLE SHARON M,4519.98415911141
961800,36101961800,-77.34696660935299,42.19451687645038,POINT (-77.34696660935299 42.19451687645038),8381,CAMERON MILLS LLC,2126.9517049092105
961900,36101961900,-77.54389785102065,42.23556878490486,POINT (-77.54389785102065 42.23556878490486),18973,UNITED REFINING CO OF PA INC,6454.90726807644
962000,36101962000,-77.61330991925944,42.11597828724023,POINT (-77.61330991925944 42.11597828724023),10424,REXVILLE COUNTRY STORE LLC,5363.693174684381
962100,36101962100,-77.33829544932917,42.05328892079611,POINT (-77.33829544932917 42.05328892079611),23758,GJS INC,3797.9160441483386
962200,36101962200,-77.240464639356,42.137188797729095,POINT (-77.240464639356 42.137188797729095),13959,UNITED REFINING CO OF PA INC,3153.686702315167
159103,36103159103,-72.93083366509424,40.78569985393327,POINT (-72.93083366509424 40.78569985393327),22225,SUNRISE LOBSTER CO INC,1178.7127950153674
159106,36103159106,-72.92525849969745,40.80848884636917,POINT (-72.92525849969745 40.80848884636917),23090,TARGET CORPORATION,894.0267459091693
159108,36103159108,-72.97410138649153,40.80876481947131,POINT (-72.97410138649153 40.8087648194713),9849,DEEPANJALI INC,1662.1145789304092
159201,36103159201,-72.99477741773869,40.758015431582535,POINT (-72.99477741773869 40.75801543158254),13336,CVS ALBANY LLC,1063.3622265706165
159203,36103159203,-72.96812043157186,40.756091596274906,POINT (-72.96812043157186 40.7560915962749),2836,SOUTH BAY SEAFOOD CORP,367.39502480101453
146703,36103146703,-73.29626523190102,40.74707273823228,POINT (-73.29626523190102 40.74707273823229),5781,BOLLA OPERATING LI CORP,819.6448626475541
030800,36013030800,-79.25181402071927,42.082157200017946,POINT (-79.25181402071927 42.082157200017946),7359,PW WEINREICH CORPORATION,242.23898596290545
158609,36103158609,-73.1007897244433,40.817111975449734,POINT (-73.1007897244433 40.817111975449734),10012,HEALTHY GARDEN HEALTH CTR INC THE,1012.0278371607287
123802,36103123802,-73.37631984048004,40.66484665016218,POINT (-73.37631984048004 40.66484665016218),4951,MONTAUK HWY GAS CORP,800.4854252990897
147701,36103147701,-73.10087133059089,40.74892651867692,POINT (-73.10087133059089 40.74892651867692),13104,DOLLAR TREE STORES INC,1014.3076676605734
122602,36103122602,-73.33702911075757,40.7486641512693,POINT (-73.33702911075757 40.7486641512693),23922,DILNAZ ALI,1114.7079785338155
158710,36103158710,-72.87490263005704,40.87608055345216,POINT (-72.87490263005704 40.87608055345217),13085,RIDGE PETROLEUM INC,2370.865359685737
145807,36103145807,-73.13757622645214,40.81588371950876,POINT (-73.13757622645214 40.815883719508754),22606,RIYA FOOD MART INC,1011.4008810086889
123401,36103123401,-73.39007021153404,40.70297000118695,POINT (-73.39007021153404 40.70297000118695),11810,CVS ALBANY LLC,287.0731210776339
123500,36103123500,-73.41646275006114,40.67945262789434,POINT (-73.41646275006114 40.679452627894335),8938,NOLDOS DELI CORP,83.02933809691537
123701,36103123701,-73.4007962659904,40.68608858561572,POINT (-73.4007962659904 40.68608858561573),22343,LA VAQUITA DELI CORP,69.67934004701308
035600,36013035600,-79.34908026496778,42.48434747078902,POINT (-79.34908026496778 42.48434747078901),10615,COUNTRY FAIR INC,440.52733078968043
035700,36013035700,-79.33036292501401,42.46901228811439,POINT (-79.33036292501401 42.469012288114385),1702,ECKERD CORP,1229.2484970291769
158103,36103158103,-73.0969251544135,40.86789752211729,POINT (-73.0969251544135 40.867897522117296),16241,MORIAH EXPRESS CORP,1045.4540182754492
158107,36103158107,-73.11625905274738,40.869469399521186,POINT (-73.11625905274738 40.869469399521186),21294,FOOD VENTURES NORTH AMERICA INC,489.60779687964543
158108,36103158108,-73.08978462149796,40.88762056143811,POINT (-73.08978462149796 40.88762056143812),2458,RETAIL MANAGEMENT INC,689.9361667496551
080700,36039080700,-73.80835006813672,42.3604193271637,POINT (-73.80835006813672 42.3604193271637),23754,COXSACKIE FOOD MART INC,602.2007483881763
080600,36039080600,-73.86895975902192,42.344972943851936,POINT (-73.86895975902192 42.34497294385193),12592,BOEHM FARM LLC,2944.533250192643
080900,36039080900,-73.85827710232124,42.280124708282216,POINT (-73.85827710232124 42.28012470828222),19778,DOLGEN NEW YORK LLC,1167.5238724285628
035400,36013035400,-79.3177289252985,42.48143636861581,POINT (-79.3177289252985 42.48143636861582),9080,CVS ALBANY LLC,925.9622862391661
035500,36013035500,-79.3236341800336,42.49905332026379,POINT (-79.32363418003361 42.49905332026378),10554,BIG RICK INC,854.1024267868136
080800,36039080800,-73.83068047281547,42.3457356831591,POINT (-73.83068047281547 42.3457356831591),12537,DOLGEN NEW YORK LLC,1308.530112256771
022902,36063022902,-78.89538765981064,43.061513329250104,POINT (-78.89538765981064 43.06151332925011),1494,JIM&JUNE INC,1368.0592575794697
022901,36063022901,-78.89087224013991,43.0480136127265,POINT (-78.89087224013991 43.0480136127265),1494,JIM&JUNE INC,484.6410460520333
159204,36103159204,-72.91579234399214,40.772977442869795,POINT (-72.91579234399214 40.772977442869795),9839,DEER RUN FARMS LLC,621.953993117266
159300,36103159300,-72.94247787492654,40.754693818885805,POINT (-72.94247787492654 40.7546938188858),16549,CVS ALBANY LLC,328.11747754532485
159406,36103159406,-72.77067434895599,40.81972440814882,POINT (-72.77067434895599 40.81972440814882),15679,NETTIES COUNTRY FOODS INC,1757.469375295173
146002,36103146002,-73.25399082649838,40.755364965886216,POINT (-73.25399082649838 40.755364965886216),9171,BAKERY PRODUCTS BY GENESIS INC,602.3700776756709
158318,36103158318,-72.95681008245207,40.952486399964556,POINT (-72.95681008245207 40.952486399964556),20036,DOLLAR TREE STORES INC,833.243802679819
158708,36103158708,-72.94217157290882,40.871316418078806,POINT (-72.94217157290882 40.8713164180788),242,WAL-MART STORES EAST LP,1055.282097150658
158607,36103158607,-73.03678710715728,40.818189398946856,POINT (-73.03678710715728 40.818189398946856),23233,LI CONVENIENCE AND FOOD INC,826.7444216422851
190706,36103190706,-72.41612973175194,40.928352316683174,POINT (-72.41612973175194 40.928352316683174),4980,ALEXIS AD CORP,860.4313702561233
111801,36103111801,-73.32355612255576,40.847463866440584,POINT (-73.32355612255576 40.847463866440584),8285,SEASONAL SCAPES LI INC,672.0454771656862
147402,36103147402,-73.21419389801856,40.71526785255002,POINT (-73.21419389801856 40.71526785255001),5394,JLCE ISLIP INC,707.3806694045236
158707,36103158707,-72.9402189596157,40.8344051962598,POINT (-72.9402189596157 40.83440519625979),16072,ALLEN DONALD,431.8793623927386
123900,36103123900,-73.38475517644491,40.690258786882914,POINT (-73.38475517644491 40.69025878688291),11190,STEINWAY PASTA & GELATI INC,535.254764054643
